file_id,path,source_url,expected_size,actual_size,size_ok,published_md5,local_md5,md5_ok,local_sha256,attempts,status,elapsed_sec
LINKS_045,links/wordnet_links.nt.bz2,https://downloads.dbpedia.org/2016-10/links/wordnet_links.nt.bz2,3146081,3146081,True,41f9bf49ee7034b1cd6c75d0713221f8,41f9bf49ee7034b1cd6c75d0713221f8,True,500e034d8a69082e74faa8519de0b23b82d291176329b0a82b6dc7e49293a7fa,1,DOWNLOADED_VALID,0.498
LINKS_046,links/worldbank_links.nt.bz2,https://downloads.dbpedia.org/2016-10/links/worldbank_links.nt.bz2,2029,2029,True,a01476c1fa0deb2e556bf5709ea4eecd,a01476c1fa0deb2e556bf5709ea4eecd,True,a946b7fa14dbd55e3f0237cb276a29df0dbb3f8397a78521b4c0719e165f67eb,1,DOWNLOADED_VALID,0.152
LINKS_047,links/yago_links.ttl.bz2,https://downloads.dbpedia.org/2016-10/links/yago_links.ttl.bz2,37993717,37993717,True,707d9de894fbcec506b4dbceb76c5b42,707d9de894fbcec506b4dbceb76c5b42,True,f7d8d5181ea78536cb10e2ad9b1bc498a93b4f4c586cee54bbbc66ac8f4e65cc,1,DOWNLOADED_VALID,1.434
LINKS_048,links/yago_taxonomy.ttl.bz2,https://downloads.dbpedia.org/2016-10/links/yago_taxonomy.ttl.bz2,4240370,4240370,True,11b5b3c8141b13b5765892c9676cb01a,11b5b3c8141b13b5765892c9676cb01a,True,c4348e131e0cbb2ebb1d8d66e7a879ad4ccd5fe147c268094176ca67bbad3324,1,DOWNLOADED_VALID,0.563
LINKS_049,links/yago_type_links.ttl.bz2,https://downloads.dbpedia.org/2016-10/links/yago_type_links.ttl.bz2,5875928,5875928,True,b26f7b4ab79e6826b3049f8011b799f8,b26f7b4ab79e6826b3049f8011b799f8,True,610b4e8ceb0690af59298a754f6146c586624ecac606666fed885ab670eb21b1,1,DOWNLOADED_VALID,0.596
LINKS_050,links/yago_types.ttl.bz2,https://downloads.dbpedia.org/2016-10/links/yago_types.ttl.bz2,285847045,285847045,True,1ca2ecd4c83e788181b5ea4281925ed4,1ca2ecd4c83e788181b5ea4281925ed4,True,5a13a67d2866c28011bda1f7ecd921813fecb011a2a5326ef689635d268fb7f9,1,DOWNLOADED_VALID,9.167
CORE_I18N_URIS_001,core-i18n/ar/labels_en_uris_ar.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/ar/labels_en_uris_ar.ttl.bz2,4033214,4033214,True,9b2b4412abbd6c6ac2e08593d9a1d0e2,9b2b4412abbd6c6ac2e08593d9a1d0e2,True,490b5fb387c66e294f849c576b611b66fadbaa3140413e483eb6fafef6cff972,1,DOWNLOADED_VALID,0.645
CORE_I18N_URIS_002,core-i18n/de/labels_en_uris_de.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/de/labels_en_uris_de.ttl.bz2,14757441,14757441,True,733a6ddb9a4296531cb2faf04bc319a5,733a6ddb9a4296531cb2faf04bc319a5,True,38cee9dba2bc83c70da1ea4b6bc14ad61f5cb9bc8558ab6646b2e0a6d88290d1,1,DOWNLOADED_VALID,1.215
CORE_I18N_URIS_003,core-i18n/es/labels_en_uris_es.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/es/labels_en_uris_es.ttl.bz2,11663333,11663333,True,bb67bea374fb9c02c71d5c737b962324,bb67bea374fb9c02c71d5c737b962324,True,6027a16371c71636f56637255f050d069496587603483beb03b014ad1d03d362,1,DOWNLOADED_VALID,0.728
CORE_I18N_URIS_004,core-i18n/fr/labels_en_uris_fr.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/fr/labels_en_uris_fr.ttl.bz2,16831634,16831634,True,4b7b810e57b3ccbe831b3733c0a30c87,4b7b810e57b3ccbe831b3733c0a30c87,True,922a4e67f22e68d9d5583c8496e701f0f7dfcbea2221ae51f14c812e0c6d3889,1,DOWNLOADED_VALID,15.206
CORE_I18N_URIS_005,core-i18n/it/labels_en_uris_it.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/it/labels_en_uris_it.ttl.bz2,12451796,12451796,True,a31f00aaac17f403bc360e169c5840d7,a31f00aaac17f403bc360e169c5840d7,True,67e795409a955d87a91a7ae674e924ab97cc3b1efbd1253a84240fd62b47810d,1,DOWNLOADED_VALID,-13.229
CORE_I18N_URIS_006,core-i18n/ja/labels_en_uris_ja.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/ja/labels_en_uris_ja.ttl.bz2,6939656,6939656,True,0225faa39bcb99cb1642c24077bae52a,0225faa39bcb99cb1642c24077bae52a,True,60029f8b3cf926131b71786d7a49778f91b104cc7fe6aaf63b6bb0b1a12e9011,1,DOWNLOADED_VALID,0.627
CORE_I18N_URIS_007,core-i18n/nl/labels_en_uris_nl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/nl/labels_en_uris_nl.ttl.bz2,9836159,9836159,True,de8e2c0a66bad0b5ed35486385b6e754,de8e2c0a66bad0b5ed35486385b6e754,True,5de8dd6cab6ffe546977d8e3f575b0332083eb01bc0d7fcacc28342b89a53015,1,DOWNLOADED_VALID,0.818
CORE_I18N_URIS_008,core-i18n/pl/labels_en_uris_pl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/pl/labels_en_uris_pl.ttl.bz2,10271231,10271231,True,eacae7cd77bea03444f69e0e38ab4dc9,eacae7cd77bea03444f69e0e38ab4dc9,True,9b6ff4781633014c7dad820dc80afcde2375342ca36ac42bc6aaf0c7db41b12c,1,DOWNLOADED_VALID,1.09
CORE_I18N_URIS_009,core-i18n/pt/labels_en_uris_pt.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/pt/labels_en_uris_pt.ttl.bz2,8878067,8878067,True,93599f60a411e951444cc802c0c26dff,93599f60a411e951444cc802c0c26dff,True,cca991c52cbeabaf20fb7612742f7b21f400213579c06b4abae7bad145b98e07,1,DOWNLOADED_VALID,0.768
CORE_I18N_URIS_010,core-i18n/ru/labels_en_uris_ru.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/ru/labels_en_uris_ru.ttl.bz2,10933144,10933144,True,43aaa1a52014ea3a133738341c10908d,43aaa1a52014ea3a133738341c10908d,True,73a083a9503d3fff08ba1067486ba16051a2f34637633fbd9c39eca394cda7bd,1,DOWNLOADED_VALID,0.832
CORE_I18N_URIS_011,core-i18n/zh/labels_en_uris_zh.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/zh/labels_en_uris_zh.ttl.bz2,6970631,6970631,True,84635175fbd7d4d0929f0f5baa1562b3,84635175fbd7d4d0929f0f5baa1562b3,True,f0092235315ebcf6b7fcf1cb93f9c3b2f4841fa51b02d9baecff3f09f74de371,1,DOWNLOADED_VALID,0.737
CORE_I18N_URIS_012,core-i18n/ar/long_abstracts_en_uris_ar.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/ar/long_abstracts_en_uris_ar.ttl.bz2,41580494,41580494,True,9480ee59c7c60074145d1aa732530964,9480ee59c7c60074145d1aa732530964,True,d8e35104cf7b6e70f2a842213ee8d4c78af62eb66ab7589cb9a0474f84587ef7,1,DOWNLOADED_VALID,1.54
CORE_I18N_URIS_013,core-i18n/de/long_abstracts_en_uris_de.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/de/long_abstracts_en_uris_de.ttl.bz2,147465772,147465772,True,06fa0db51dbe95a9fcb99e44e455f412,06fa0db51dbe95a9fcb99e44e455f412,True,57942fee431a7ba0670cc4a8f2cf1ba139074be63219a6df06a074b4cc46f082,1,DOWNLOADED_VALID,4.629
CORE_I18N_URIS_014,core-i18n/es/long_abstracts_en_uris_es.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/es/long_abstracts_en_uris_es.ttl.bz2,130307903,130307903,True,d5c25678bf71b2f2694918608bdc7b36,d5c25678bf71b2f2694918608bdc7b36,True,a8552abdf96371cde7d61b34cd90ad9d5749a93ba77dc67033c475818abd7013,1,DOWNLOADED_VALID,4.687
CORE_I18N_URIS_015,core-i18n/fr/long_abstracts_en_uris_fr.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/fr/long_abstracts_en_uris_fr.ttl.bz2,133856751,133856751,True,45e7e81ef577e9e8565e356971bb32e5,45e7e81ef577e9e8565e356971bb32e5,True,6e3e0ef6d070c13bb09f0a1a9f9cfe893bca7b83928dab1fac70952896328b6b,1,DOWNLOADED_VALID,4.496
CORE_I18N_URIS_016,core-i18n/it/long_abstracts_en_uris_it.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/it/long_abstracts_en_uris_it.ttl.bz2,85013934,85013934,True,a7d55d5076462eecf9684e70430fa4d1,a7d55d5076462eecf9684e70430fa4d1,True,70584720e207a397b9b2ace1fbba39dc9d6ba3e0fcdeef402aaf9e028b2aff40,1,DOWNLOADED_VALID,2.755
CORE_I18N_URIS_017,core-i18n/ja/long_abstracts_en_uris_ja.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/ja/long_abstracts_en_uris_ja.ttl.bz2,62545775,62545775,True,4ff54f5be9d43b54edfc3f5f4d17d803,4ff54f5be9d43b54edfc3f5f4d17d803,True,264b95bcaab8b9cbb97526617991a0a449ac4e17c37657569c6b2fc4d7e70d7b,1,DOWNLOADED_VALID,2.649
CORE_I18N_URIS_018,core-i18n/nl/long_abstracts_en_uris_nl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/nl/long_abstracts_en_uris_nl.ttl.bz2,82360668,82360668,True,d24ee972e09a2ca3e88e9307c7e7637c,d24ee972e09a2ca3e88e9307c7e7637c,True,6047c9b60072508aaeae47ed3b4ae21b7edf865eb5fa7943b95e4e641aa22a61,1,DOWNLOADED_VALID,3.327
CORE_I18N_URIS_019,core-i18n/pl/long_abstracts_en_uris_pl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/pl/long_abstracts_en_uris_pl.ttl.bz2,98496657,98496657,True,3fe84205b40b770b2a3bba5b46bc6ee0,3fe84205b40b770b2a3bba5b46bc6ee0,True,3ab130548924d94e66bc6f781f47751df02657b59b8102173f348f0c2104586c,1,DOWNLOADED_VALID,3.67
CORE_I18N_URIS_020,core-i18n/pt/long_abstracts_en_uris_pt.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/pt/long_abstracts_en_uris_pt.ttl.bz2,83768123,83768123,True,6455112389716a1cfd512d12dc08ea1d,6455112389716a1cfd512d12dc08ea1d,True,96eac683ab80d1efeb70b05f2857979c37ddd5f89f3d945db41b127ef6d81f80,1,DOWNLOADED_VALID,2.686
CORE_I18N_URIS_021,core-i18n/ru/long_abstracts_en_uris_ru.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/ru/long_abstracts_en_uris_ru.ttl.bz2,111258707,111258707,True,546a39f947388051249572b23099167b,546a39f947388051249572b23099167b,True,d6e2c3bfc2d7dc3d348decb0096cd89496e9bf8d75339c59dc07fa942bde2aa2,1,DOWNLOADED_VALID,4.108
CORE_I18N_URIS_022,core-i18n/zh/long_abstracts_en_uris_zh.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/zh/long_abstracts_en_uris_zh.ttl.bz2,65171178,65171178,True,1604045bf73920dee142c5876301aff8,1604045bf73920dee142c5876301aff8,True,b5ebc7cd87120e9def4169e456f64b4c667f349b662ade62129f47aebdbb074b,1,DOWNLOADED_VALID,2.335
CORE_I18N_URIS_023,core-i18n/ar/short_abstracts_en_uris_ar.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/ar/short_abstracts_en_uris_ar.ttl.bz2,28048144,28048144,True,b8c0305d59bcc6cf875067d89402adf7,b8c0305d59bcc6cf875067d89402adf7,True,e468a25ca7f189661693ecd68b583968f23ff4d465e952536ac13b7e9ae38814,1,DOWNLOADED_VALID,1.146
CORE_I18N_URIS_024,core-i18n/de/short_abstracts_en_uris_de.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/de/short_abstracts_en_uris_de.ttl.bz2,100483079,100483079,True,ad4ed828f7bc1074b8fba418cf139bb6,ad4ed828f7bc1074b8fba418cf139bb6,True,0880039f6081f251bde5be86a7f6aadb82b7c5821a64bd51517819260c2ad19c,1,DOWNLOADED_VALID,2.966
CORE_I18N_URIS_025,core-i18n/es/short_abstracts_en_uris_es.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/es/short_abstracts_en_uris_es.ttl.bz2,83927015,83927015,True,9801aa6eb41230be9c6960716ac12d7d,9801aa6eb41230be9c6960716ac12d7d,True,e29da1d62fa260ef57593f1513cf90e691500f46a886dd5b2c67325d8ca79583,1,DOWNLOADED_VALID,4.575
CORE_I18N_URIS_026,core-i18n/fr/short_abstracts_en_uris_fr.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/fr/short_abstracts_en_uris_fr.ttl.bz2,99360159,99360159,True,1ab8b9570ca4e77641ca652ba0116661,1ab8b9570ca4e77641ca652ba0116661,True,86240c4040bb10ef519085ac72a424d45a5372d061448e9351320cc11ded1065,1,DOWNLOADED_VALID,3.067
CORE_I18N_URIS_027,core-i18n/it/short_abstracts_en_uris_it.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/it/short_abstracts_en_uris_it.ttl.bz2,60067242,60067242,True,ba937701a92bc88f11d710b2dc42b05d,ba937701a92bc88f11d710b2dc42b05d,True,ba9dc0d7cedc36b86e73406276aa2b3b9af60922a9dbabd5728bf0f33cac6a1e,1,DOWNLOADED_VALID,2.187
CORE_I18N_URIS_028,core-i18n/ja/short_abstracts_en_uris_ja.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/ja/short_abstracts_en_uris_ja.ttl.bz2,57878038,57878038,True,7685344e99b57f2de399c155a5a2ce1e,7685344e99b57f2de399c155a5a2ce1e,True,0de107abaf57092273c7b40b39cd7695c2505c77dc39641472e8bef0b08e1860,1,DOWNLOADED_VALID,2.405
CORE_I18N_URIS_029,core-i18n/nl/short_abstracts_en_uris_nl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/nl/short_abstracts_en_uris_nl.ttl.bz2,55621227,55621227,True,75dba1469de771e1b52a92ce3dd41c40,75dba1469de771e1b52a92ce3dd41c40,True,e4f729f674174bc0aa9bf7d3ff3894a20831028313764492410594316e63b9a7,1,DOWNLOADED_VALID,2.476
CORE_I18N_URIS_030,core-i18n/pl/short_abstracts_en_uris_pl.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/pl/short_abstracts_en_uris_pl.ttl.bz2,66748349,66748349,True,17affa7aced2544225ed1ad667de0770,17affa7aced2544225ed1ad667de0770,True,c5d4d9f982778a37e49d545c5aa976940b7ec441eee1a996934cae7ec2bd7233,1,DOWNLOADED_VALID,2.604
CORE_I18N_URIS_031,core-i18n/pt/short_abstracts_en_uris_pt.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/pt/short_abstracts_en_uris_pt.ttl.bz2,55867677,55867677,True,7b620f525fc3e8fe8f0bdd0e287a4f5c,7b620f525fc3e8fe8f0bdd0e287a4f5c,True,6cae114ca7d9a44fa74bbdd3f4a140e9e2ab1b9fa821f8e449e7802a956473b1,1,DOWNLOADED_VALID,2.246
CORE_I18N_URIS_032,core-i18n/ru/short_abstracts_en_uris_ru.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/ru/short_abstracts_en_uris_ru.ttl.bz2,77177871,77177871,True,442fb2590a41d14cda3041b82dba9e36,442fb2590a41d14cda3041b82dba9e36,True,6b373cd79d69892ec2419c2a17c80c948472faa71f91e81495d9074f999570e0,1,DOWNLOADED_VALID,2.867
CORE_I18N_URIS_033,core-i18n/zh/short_abstracts_en_uris_zh.ttl.bz2,https://downloads.dbpedia.org/2016-10/core-i18n/zh/short_abstracts_en_uris_zh.ttl.bz2,62064852,62064852,True,8f565b272bf314e986a3060d497ffaea,8f565b272bf314e986a3060d497ffaea,True,a0097c113128cb7b3594c9c5996dbe4f91df85222e8d1f99244cb71be5ac207d,1,DOWNLOADED_VALID,2.745
